adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/uicia399gyMGE1smatJ41M0CtFx.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",33.164,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,False,7.92,1000
False,/4BXIBNeYpKkOrYtRVXpGCwHj3Ve.jpg,"[10752, 18]",983044,no,Konvoi,"In 1942, a convoy of 35 civilian ships, carrying vital supplies from Iceland to the Soviet Union, faces deadly challenges in the Arctic. Despite Allied naval escort, catastrophic intelligence errors expose the convoy to relentless German air and naval attacks. In the brutal conditions, inexperienced civilian sailors fight for survival, with only 12 ships making it to their destination.",33.161,/3iUVHcDUhDe1lUBcPYtd919MJpb.jpg,2023-12-25,The Arctic Convoy,False,6.661,62
False,/4HYBkZPz2Gb7LWXludvvOfATzGS.jpg,"[10749, 12]",5689,en,The Blue Lagoon,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",33.154,/vSYaATEBqsy0Ad4CQxs3D5IXQUm.jpg,1980-07-05,The Blue Lagoon,False,6.164,1817
False,/2AFZyra0Ddwl2oBDhClvD1qSIL6.jpg,"[878, 27, 28]",340102,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",33.153,/xZNw9xxtwbEf25NYoz52KdbXHPM.jpg,2020-04-02,The New Mutants,False,6.1,3410
False,/oE6bhqqVFyIECtBzqIuvh6JdaB5.jpg,"[878, 18, 12]",522402,en,Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",33.147,/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,2021-11-04,Finch,False,7.875,3501
False,/96B1OvD8WO9gq3mwJBUi9mNkdCK.jpg,"[35, 14, 27]",9374,en,Death Becomes Her,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",33.145,/hXKmJZ7SUPlwgLbaKuk2FT9M5Gz.jpg,1992-07-30,Death Becomes Her,False,6.8,2616
False,/8UxYHvKBNFnoyfHjgjMwzj4zOuy.jpg,"[16, 35, 18]",24238,en,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",33.141,/ebmsM382m9IClLUzKYY2U5biFwM.jpg,2009-04-09,Mary and Max,False,7.9,1974
False,/2WtZi4FdWntSAEDNBwuDSyhlGdc.jpg,"[28, 35, 10749]",22538,en,Scott Pilgrim vs. the World,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",33.134,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,2010-08-12,Scott Pilgrim vs. the World,False,7.5,7850
False,/pnEMDuaZeDXUQPPhhGTo9QMfMeA.jpg,"[18, 10752, 36, 10749]",853,en,Enemy at the Gates,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,33.12,/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg,2001-02-28,Enemy at the Gates,False,7.42,3587
False,/dQS3L3USI7Zhcq41abzMZF8dXCm.jpg,"[878, 12, 18, 28]",871,en,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",33.116,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,1968-02-07,Planet of the Apes,False,7.6,3537
False,/71mK8XRo1WnZczgRUYSwZJ169Ff.jpg,"[35, 16, 36, 878]",1308623,es,La Familia del Barrio: La Película,El Noruego travels back in time and accidentally prevents the War of Independence by getting Miguel Hidalgo drunk before giving the cry.,33.108,/9mOEVJCKUWMxTABooY1U0FSwfi6.jpg,2024-06-28,La Familia del Barrio: La Película,False,8.042,36
False,/1EKPfRFMl9rV55gcXP8wWfOC5YP.jpg,"[35, 18, 10749, 14]",5994,en,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",33.104,/9iyQxVjLgFW0ztYKRxnEFtpVTSw.jpg,2000-12-12,The Family Man,False,6.795,1947
False,/vs2kMR95pXOsD69OIslazHOEE8U.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",33.095,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,Horton Hears a Who!,False,6.5,3251
False,/fMymfWwgTfXh9RkBCFuaZrdn8Of.jpg,"[27, 28]",760204,en,The Lair,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened.",33.094,/ifRFLx83Xk1DcwAS3OScgI6HmWO.jpg,2022-10-28,The Lair,False,5.719,242
False,/e1rPzkIcBEJiAd3piGirt7qVux7.jpg,"[80, 28, 35]",4638,en,Hot Fuzz,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",33.061,/1ub4urtlb2Re27Qw0lBcc1kt2pw.jpg,2007-02-14,Hot Fuzz,False,7.6,7540
False,/5cxaJCzHwQisLeVewv7jiuqsVLp.jpg,[53],308032,en,The Stanford Prison Experiment,"In 1971, Stanford's Professor Philip Zimbardo conducts a controversial psychology experiment in which college students pretend to be either prisoners or guards, but the proceedings soon get out of hand. Based on a true story.",33.054,/kSUWvTkYcDZI2yX6nyWeK7J1Sus.jpg,2015-07-17,The Stanford Prison Experiment,False,6.856,925
False,/n9wlAmb4vEgZHghtqsXXj95PocJ.jpg,"[10751, 35, 12]",643215,fr,Astérix & Obélix : L'Empire du Milieu,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,33.05,/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,2023-02-01,Asterix & Obelix: The Middle Kingdom,False,4.9,974
False,/61sbyO47yIpsMFyLhY1MWcqjg1Q.jpg,"[12, 35, 10751, 14]",499701,en,Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",33.028,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,2019-08-08,Dora and the Lost City of Gold,False,6.638,1712
False,/l7dOI84fj3WSUEWTsGAzYR8A1Ct.jpg,[18],1388874,tl,Boss Ma'am,"V.A.D. and Charm try to outplay each other in a game of deceit. When a terror female boss was blackmailed by her assistant, she has no choice but to obey and play with her.",33.025,/3po9qDTFZoejlOjaVodVcp8TYsm.jpg,2024-11-26,Boss Ma'am,False,0.0,0
False,/o9uMF84ZAGBqRxbliFCTgw0vQYv.jpg,"[10749, 35, 18]",1073125,tr,Rüyanda Görürsün,"You know the feeling. It feels like time slows down as your eyes meet a stranger’s. Then you walk pass each other, neither of you looking back. That’s what happened with Pelin and Engin. Lo and behold, they open their eyes in the same bed. And you may want to brace yourself for this one, as a two-year married couple! It must be a dream. No, a nightmare. But now, to wake up they must fall in love.",33.022,/rZe2lT3G9C7JrwB7Avu22mVhqFw.jpg,2023-02-03,In Your Dreams,False,7.291,86
False,/sQPckU0TfSeYIlUneHfIXwzQC2f.jpg,"[14, 35, 10751]",8839,en,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",33.015,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,1995-05-26,Casper,False,6.3,4579
False,/pi87XcEqvDr7ARv6FjwjZOsyZYS.jpg,"[35, 12, 10751, 14]",10588,en,The Cat in the Hat,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",33.013,/qgEk63SkI0AgcMHnI54laB1LQjY.jpg,2003-11-21,The Cat in the Hat,False,5.3,1645
False,/hO1oTBGNxO5fBKVEuWnSpICJH7c.jpg,"[27, 53]",424139,en,Halloween,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",33.001,/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg,2018-10-18,Halloween,False,6.553,4721
False,/lyBNJn16WIHIriX1bJVoOnv8U6Z.jpg,"[16, 10751, 10749]",15906,en,Barbie and the Magic of Pegasus,"Princess Annika escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",33.001,/wqKNLSzGN9lqnmtFFwu40g2eWgQ.jpg,2005-10-04,Barbie and the Magic of Pegasus,False,7.183,714
False,/z81ZWXB0RNj6IRrYP9ckQh2KyB9.jpg,"[35, 10749]",10358,en,Zack and Miri Make a Porno,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",32.951,/40qxr2p2s297Q1mWFJOsRatQPK0.jpg,2008-09-18,Zack and Miri Make a Porno,False,6.331,2407
False,/hmEbQB5UlcwobldcSDNlLZiUnmA.jpg,"[10752, 28, 18]",193756,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",32.939,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,2013-12-24,Lone Survivor,False,7.445,4289
False,/4rsrxYDfIzvtAsIE9wevxPRXAk4.jpg,"[18, 10751]",406997,en,Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",32.938,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,2017-11-13,Wonder,False,8.13,7852
False,/b2Fb9i8HeJAzDKcWlXEXOs4WQZx.jpg,"[35, 18]",1305194,es,Mi prima la sexóloga 2 (de la fantasía a la realidad),,32.924,/7JbIS90ZpwRFphsk8qSzQPe96EO.jpg,2024-05-15,Mi prima la sexóloga 2 (de la fantasía a la realidad),False,6.952,84
False,/41objfan7PDTBG5MFXQl4ownQzJ.jpg,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",32.92,/euVaCiCWz3AALcQXHT6aUqdGUo6.jpg,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,False,6.032,3501
False,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,"[28, 10752, 36]",522162,en,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",32.859,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,Midway,False,7.135,2469
False,/uQqQvmptJLPTcWDrZXn22p7j7s3.jpg,"[28, 80, 53]",395990,en,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,32.859,/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,2018-03-02,Death Wish,False,6.179,2557
False,/1wo90L3F7hA9h6cG5xfz3dB1IE6.jpg,"[53, 28, 35, 878]",10771,en,The Tuxedo,"Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",32.855,/2agrcNQRtgTsN5SbffC4H2BwYW2.jpg,2002-09-27,The Tuxedo,False,5.7,1948
False,/zo1FlbNdKPpKDr5ENhPbVZEzwRy.jpg,[27],132232,en,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",32.851,/eo8BhR8Q5STmWE9sMLsEPagxmy6.jpg,2013-01-17,Mama,False,6.271,4127
False,/44Nxgb2yGPfopdD2k7yZXpiZPYJ.jpg,"[14, 12, 28]",11253,en,Hellboy II: The Golden Army,"Hellboy, his pyrokinetic girlfriend, Liz, and aquatic empath, Abe Sapien, face their biggest battle when an underworld elven prince plans to reclaim Earth for his magical kindred. Tired of living in the shadow of humans, Prince Nuada tries to awaken an ancient force of killing machines, the all-powerful Golden Army, to clear the way for fantasy creatures to roam free. Only Hellboy can stop the dark prince and prevent humanity's annihilation.",32.845,/zO0Wdrxnhx3KoJEvychSmnY3urC.jpg,2008-07-11,Hellboy II: The Golden Army,False,6.765,5168
False,/xQc51OBY9UNF2fQKyAOXZE7az2w.jpg,"[9648, 53, 28]",13027,en,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",32.842,/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg,2008-09-25,Eagle Eye,False,6.475,2827
False,/k23FPWl97XKpJ1oTaDyADzxWxs6.jpg,"[80, 18, 9648, 53]",169917,en,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,32.837,/bQTHTZezSudf27mMQtedHf1XpgO.jpg,2014-09-18,A Walk Among the Tombstones,False,6.327,2790
